id_pdl,moy,ecart,n_zero,n_jours,puissance,type_client,cv,conso_par_kva,ratio_chute,ratio_vs_pairs,fraude
PDL-000195,17.287564979480162,22.024642757218572,0,731,12,residentiel,1.2740164842973076,1.4406304149566802,0.9213397724012622,1.585040387316877,0
PDL-000196,12.53514363885089,9.35383407287628,0,731,12,residentiel,0.7462087665182715,1.044595303237574,1.0098676272110547,1.1493063917318884,0
PDL-000197,33.00012311901505,28.054533262204952,0,731,36,professionnel,0.8501341998339275,0.9166700866393069,0.9782565382266192,0.654169170558999,0
PDL-000198,79.17538987688098,49.43651796439227,0,731,36,professionnel,0.6243924790426275,2.1993163854689164,0.9263211871075918,1.5695122996253381,0
PDL-000199,771.4938714090288,458.0761455005439,0,731,250,industriel,0.5937521508290533,3.0859754856361152,1.1207288539820333,1.267918069170668,0
PDL-000200,6.534268125854993,0.7403944556301411,0,731,9,residentiel,0.11330946960999741,0.7260297917616659,0.9967927449679276,0.5991057094120007,0
PDL-000201,63.46168262653899,29.050455772492583,0,731,12,professionnel,0.457763717729476,5.288473552211582,0.9589220498691187,1.2580158000125827,0
PDL-000202,8.348727770177838,3.712193812257383,0,731,9,residentiel,0.44464185615412744,0.9276364189086487,0.9681877411918006,0.765467589805338,0
PDL-000203,69.33421340629275,47.56373322304821,0,731,12,professionnel,0.6860066752950477,5.777851117191062,0.9878923059030719,1.374428353245153,0
PDL-000204,9.28592339261286,5.810564051052491,0,731,9,residentiel,0.6257389605082153,1.0317692658458733,1.1376877934272298,0.8513959963877182,0
PDL-000205,8.953939808481532,3.5112295885870637,0,731,12,residentiel,0.3921435327565063,0.7461616507067944,0.9359380499824004,0.8209575055187637,0
PDL-000206,15.485649794801642,15.466172675040665,0,731,9,residentiel,0.9987422471759942,1.7206277549779603,0.8336370539104024,1.4198286674693958,0
PDL-000207,10.45265389876881,4.84701589477066,0,731,12,residentiel,0.4637115073083571,0.8710544915640676,0.9638520049021096,0.9583697070038129,0
PDL-000208,51.330041039671684,49.8793202832208,0,731,12,professionnel,0.9717373934041927,4.27750341997264,0.9052541261102182,1.017527427112327,0
PDL-000209,456.5064432284542,351.7546159562229,0,731,250,industriel,0.7705359281866493,1.8260257729138167,1.0137438780895163,0.7502493402897263,0
PDL-000210,11.62796169630643,8.215362894203905,0,731,12,residentiel,0.7065178841114929,0.9689968080255359,1.1684815775421467,1.0661298414609672,0
PDL-000211,37.59316005471956,36.19160010014194,0,731,36,professionnel,0.9627176871394277,1.0442544459644323,1.0562811582065097,0.7452180176114928,0
PDL-000212,669.9580711354309,738.1640260616059,0,731,250,industriel,1.1018063038043275,2.6798322845417237,0.9876571934329941,1.10104820719824,0
PDL-000213,9.264883720930232,5.4984356760556,0,731,12,residentiel,0.5934705541564568,0.7720736434108527,1.0025636861398544,0.8494669375877983,0
PDL-000214,557.381586867305,453.0789188073258,0,731,250,industriel,0.8128702660484363,2.22952634746922,1.0188245603586537,0.9160334405785477,0
PDL-000215,14.919835841313269,14.12652977679441,0,731,12,residentiel,0.9468287672226137,1.2433196534427724,0.6938949714044396,1.367951033513947,0
PDL-000216,10.610396716826266,7.743411515423593,0,731,9,residentiel,0.7297947213551284,1.1789329685362517,0.798171548360799,0.9728326309452136,0
PDL-000217,664.2815184678523,376.51430723205056,17,731,250,industriel,0.5667993113830275,2.657126073871409,0.863353846549892,1.0917190291392143,0
PDL-000218,1006.0300820793434,917.3854214957158,0,731,250,industriel,0.9118866700283855,4.024120328317373,0.7579034819221548,1.6533685703400414,0
PDL-000219,31.72686730506156,17.843853756548995,0,731,36,professionnel,0.5624209155280284,0.8813018695850433,1.1095406597236184,0.6289291223107112,0
PDL-000220,8.513816689466484,4.341625484917225,0,731,12,residentiel,0.5099505478299524,0.709484724122207,0.9821943402996893,0.7806040537828616,0
PDL-000221,664.8965800273598,421.8612423483401,0,731,250,industriel,0.6344764810355633,2.6595863201094394,0.8153947798870775,1.0927298572142676,0
PDL-000222,11.11938440492476,6.546814264799628,0,731,9,residentiel,0.5887748841473681,1.2354871561027512,0.8665188920022167,1.0195000501705798,0
PDL-000223,9.072229822161423,6.250874663771295,0,731,6,residentiel,0.6890119393251932,1.5120383036935705,0.9906933307570926,0.8318031306441902,0
PDL-000224,12.2909439124487,9.832954101798851,0,731,6,residentiel,0.8000161884914054,2.048490652074783,0.7853261340340137,1.1269165161549266,0
PDL-000225,49.63582763337894,47.94987587474158,0,731,36,professionnel,0.9660335721388557,1.3787729898160817,1.2189827325608025,0.983942637905712,0
PDL-000226,13.908467852257182,11.117316363617597,0,731,9,residentiel,0.7993199884927215,1.5453853169174647,0.9594125692034805,1.2752220048163754,0
PDL-000227,14.387414500683995,12.844667142085362,0,731,6,residentiel,0.8927710494109077,2.3979024167806657,0.6985996964859379,1.3191350592012843,0
PDL-000228,43.61247606019152,11.24656649085978,0,731,36,professionnel,0.257874982271997,1.2114576683386533,0.9679975730987328,0.8645403287565435,0
PDL-000229,87.08562243502053,65.05993666740571,0,731,36,professionnel,0.7470801132064088,2.419045067639459,0.8391131233503784,1.726318692523468,0
PDL-000230,9.401682626538987,2.8064044735210785,0,731,12,residentiel,0.2985002350110378,0.7834735522115822,0.9974565691684847,0.8620095825807744,0
PDL-000231,13.47376196990424,8.87601766147554,0,731,12,residentiel,0.6587631339563158,1.12281349749202,0.7778155982386472,1.2353652418221952,0
PDL-000232,8.176757865937073,4.489385291561113,0,731,9,residentiel,0.5490422200543688,0.9085286517707859,0.612237324794843,0.7497002307846679,1
PDL-000233,93.2101778385773,51.52056070055757,0,731,36,professionnel,0.5527353546066783,2.589171606627147,0.8635487822881058,1.8477271889081006,0
PDL-000234,15.48343365253078,7.948257350275495,0,731,9,residentiel,0.5133394522587919,1.7203815169478645,0.7944858722909888,1.4196254766205094,0
PDL-000235,82.72953488372093,40.25007907151019,0,731,12,professionnel,0.4865261134138249,6.8941279069767445,0.8997587710110669,1.639966948621214,0
PDL-000236,66.09582763337893,65.78968408095312,0,731,36,professionnel,0.9953681864137638,1.8359952120383036,0.9718426915145286,1.3102330735070473,0
PDL-000237,9.178016415868672,7.1957936556002435,0,731,6,residentiel,0.7840249275604704,1.5296694026447788,1.1617982158440803,0.8415023580172585,0
PDL-000238,9.422831737346101,9.642502690415114,0,731,9,residentiel,1.02331262609714,1.0469813041495668,0.33433192774875703,0.8639486754966886,1
PDL-000239,55.46032831737346,45.85244020517088,0,731,36,professionnel,0.8267610668075901,1.5405646754825961,1.0898515802485635,1.0994030792994454,0
PDL-000240,608.4729685362516,208.210529092578,0,731,250,industriel,0.34218533913421206,2.4338918741450066,0.9579293236153945,1.0,0
PDL-000241,46.67403556771546,44.6229760462716,0,731,36,professionnel,0.9560556635719202,1.2965009879920961,1.2301891300614505,0.9252303400159236,0
PDL-000242,1673.9983720930234,1295.027000188493,0,731,250,industriel,0.7736130582787263,6.6959934883720935,3.7991009696976303,2.751146655076576,1
PDL-000243,390.5667852257182,371.44549633136813,0,731,250,industriel,0.9510422042588711,1.5622671409028728,1.0104573334859333,0.6418802566780729,0
PDL-000244,16.293105335157318,7.405779291811653,0,731,36,professionnel,0.4545345493981087,0.45258625930992546,0.9263355629290217,0.32298204356664184,0
PDL-000245,10.463242134062927,4.797569506822975,0,731,6,residentiel,0.4585165329591829,1.7438736890104878,1.0619390421499468,0.9593405077262691,0
PDL-000246,17.138768809849523,11.855804167356046,0,731,6,residentiel,0.6917535500299533,2.856461468308254,0.8623274123487434,1.5713977523580172,0
PDL-000247,28.817715458276332,14.012002021985676,0,731,36,professionnel,0.486228758913,0.8004920960632315,0.96845726208889,0.5712603238102263,0
PDL-000248,62.68294117647059,43.72644757468886,0,731,36,professionnel,0.6975812996966156,1.7411928104575165,1.1394670576610462,1.2425786258349623,0
PDL-000249,1167.1673324213405,419.99434677783483,0,731,250,industriel,0.359840731582624,4.668669329685362,0.9492396320177428,1.918190934971342,0
PDL-000250,82.02004103967168,47.83599330215474,0,731,12,professionnel,0.5832232305152992,6.83500341997264,1.1406648613113806,1.6259024859583164,0
PDL-000251,9.375813953488372,5.624361369006696,0,731,6,residentiel,0.5998797967737075,1.5626356589147286,0.9883173797716526,0.8596377684126026,0
PDL-000252,10.545595075239397,4.123462372802851,0,731,6,residentiel,0.3910127729524304,1.7575991792065662,0.9817374236108302,0.9668911800120408,0
PDL-000253,12.9812585499316,11.731015817588538,0,731,6,residentiel,0.9036886348473778,2.1635430916552667,0.9472876316519294,1.1902092113184826,0
PDL-000254,14.780984952120383,11.584614152225248,0,731,9,residentiel,0.7837511633866724,1.6423316613467092,0.7456557681276782,1.3552202488460765,0
PDL-000255,11.578207934336525,12.483697651660503,0,731,9,residentiel,1.078206378954263,1.286467548259614,1.1331895764043713,1.0615680814770216,0
PDL-000256,12.814432284541724,8.419468961176626,0,731,12,residentiel,0.6570301964397737,1.0678693570451436,0.9226352487358597,1.1749134557495482,0
PDL-000257,848.4281121751026,628.6440614533323,0,731,250,industriel,0.7409514753603423,3.3937124487004104,1.0127006523637432,1.3943562919747927,0
PDL-000258,10.9596853625171,12.004668579727088,0,731,6,residentiel,1.0953479212810164,1.8266142270861832,0.7011538983130797,1.0048577664057794,0
PDL-000259,57.09734610123118,49.4208730713952,0,731,12,professionnel,0.865554643884395,4.758112175102599,0.8415869853917662,1.13185406628499,0
PDL-000260,7.562257181942544,4.825162411298784,0,731,9,residentiel,0.6380584916922023,0.840250797993616,1.0327195689700266,0.693358669476219,0
PDL-000261,13.230109439124487,13.365751714442254,0,731,9,residentiel,1.0102525437103824,1.4700121599027207,0.8171055031924597,1.2130255368252054,0
PDL-000262,57.99964432284541,22.23203351292669,0,731,36,professionnel,0.38331327325346615,1.6111012311901503,0.9437068037616134,1.1497405352869838,0
PDL-000263,58.377264021887825,60.06582948695723,0,731,12,professionnel,1.0289250531583032,4.864772001823986,1.0905591269953654,1.157226179034991,0
PDL-000264,7.839316005471956,6.748366830128339,0,731,12,residentiel,0.8608361782351778,0.6532763337893297,1.149081577148914,0.7187612883804936,0
PDL-000265,8.81547195622435,7.207593723077916,0,731,12,residentiel,0.8176072431367492,0.7346226630186958,0.9944492160959914,0.8082618402568732,0
PDL-000266,4.923816689466484,2.3699250469149966,0,731,12,residentiel,0.4813186997771413,0.41031805745554034,1.0009869286779545,0.45144867549668866,0
PDL-000267,10.228248974008208,5.228384616383068,0,731,6,residentiel,0.5111710352054706,1.7047081623347013,1.0814776861197928,0.9377947521573348,0
PDL-000268,724.0080711354309,637.8916484552956,0,731,250,industriel,0.8810559907915355,2.8960322845417235,1.0980343554186787,1.1898771327132438,0
PDL-000269,13.56295485636115,12.471667870659537,0,731,6,residentiel,0.9195391419304334,2.260492476060192,0.7090544098607872,1.2435430463576158,0
PDL-000270,75.93359781121751,41.528438710064165,0,731,12,professionnel,0.5469046628517483,6.327799817601459,1.017967683424125,1.505249496148164,0
PDL-000271,9.596361149110807,7.661127400193481,0,731,12,residentiel,0.798336711296381,0.7996967624259006,0.9845447510962084,0.8798590206702788,0
PDL-000272,14.645690834473324,12.119203979811784,0,731,12,residentiel,0.8274928179751928,1.2204742362061103,0.8161154520978119,1.3428155729480231,0
PDL-000273,10.376757865937073,10.86927087422064,0,731,9,residentiel,1.047463091521129,1.1529730962152303,0.7459375081641716,0.9514110475617097,0
PDL-000274,19.33344733242134,14.401160527470552,0,731,36,professionnel,0.744883221282551,0.5370402036783706,0.3756717846934425,0.3832514551501359,1
PDL-000275,16.29205198358413,6.51787534947291,0,731,12,residentiel,0.4000647282515622,1.3576709986320108,0.8217226255505783,1.4937650511739913,0
PDL-000276,9.856484268125856,8.467989949632727,0,731,6,residentiel,0.8591288454664027,1.642747378020976,0.8351268105347289,0.903708860124423,0
PDL-000277,9.038194254445964,3.561811109344775,0,731,12,residentiel,0.3940843722840644,0.7531828545371636,0.9638570997469765,0.8286825205699376,0
PDL-000278,7.688632010943913,2.8814580669855006,0,731,12,residentiel,0.37476862761594854,0.640719334245326,0.9731764192497036,0.7049455649207303,0
PDL-000279,371.88861833105335,361.35933192638066,0,731,120,industriel,0.9716869893681458,3.0990718194254447,1.092227543145903,0.6111834667457325,0
PDL-000280,12.444719562243503,4.9852853915242985,0,731,12,residentiel,0.4005944341766721,1.037059963520292,0.8541871855172092,1.1410157033915311,0
PDL-000281,9.651737346101232,7.469741655649895,0,731,6,residentiel,0.7739271581677736,1.608622891016872,0.9489040206384587,0.8849362833634357,0
PDL-000282,40.7052804377565,32.673007162033436,0,731,12,professionnel,0.8026724496345032,3.392106703146375,1.1878416634127293,0.8069103089495802,0
PDL-000283,841.116169630643,634.6364001865529,0,731,250,industriel,0.7545169420119923,3.364464678522572,1.1246397146064422,1.3823394187157403,0
PDL-000284,6.959439124487004,4.381231463531975,0,731,9,residentiel,0.6295380109176435,0.7732710138318893,1.0806944901896203,0.6380882500501706,0
PDL-000285,12.07343365253078,8.805567532177733,0,731,6,residentiel,0.7293341551044138,2.012238942088463,0.9341871577832733,1.1069737106160944,0
PDL-000286,481.2435294117647,231.48926217735593,0,731,120,industriel,0.48102311621791716,4.010362745098039,0.9408905412487054,0.7909037119092549,0
PDL-000287,11.57703146374829,5.100745212580825,0,731,6,residentiel,0.44059180702350437,1.9295052439580482,0.8361702586671844,1.061460214730082,0
PDL-000288,9.028194254445964,6.090218726127703,0,731,9,residentiel,0.6745777233502208,1.0031326949384405,0.9945652823067092,0.8277656532209511,0
PDL-000289,18.207072503419973,15.964327164931918,0,731,36,professionnel,0.876820101745254,0.5057520139838881,0.7183476605218786,0.3609230630720535,0
PDL-000290,43.733980848153216,32.78452668176832,0,731,36,professionnel,0.7496350902882132,1.2148328013375893,0.8052400740351308,0.8669489466296706,0
PDL-000291,41.45384404924761,18.03371672076189,0,731,36,professionnel,0.43503122893350116,1.1514956680346558,1.0169334858530714,0.8217492607642061,0
PDL-000292,16.593816689466482,13.58959533762224,0,731,12,residentiel,0.8189553730727134,1.3828180574555402,0.7938884853744351,1.521432871763997,0
PDL-000293,10.13640218878249,8.562144418194697,0,731,6,residentiel,0.8446926491995399,1.6894003647970817,1.1505143652537027,0.9293736203090507,0
PDL-000294,544.2856771545828,355.55101027656303,0,731,120,industriel,0.6532433705316535,4.53571397628819,1.1114438016270984,0.8945108579990358,0
PDL-000295,11.55247606019152,5.916534391279512,0,731,12,residentiel,0.5121442676403544,0.9627063383492933,0.9926652169105451,1.059208809953843,0
PDL-000296,6.493296853625171,3.8444629378172372,0,731,9,residentiel,0.592066407016475,0.7214774281805746,0.9634156264748482,0.5953491872366043,0
PDL-000297,11.52641586867305,9.223740795343993,0,731,12,residentiel,0.8002262715865252,0.9605346557227542,0.9825884695274286,1.0568194360826808,0
PDL-000298,6.077414500683995,4.6667066228011675,0,731,6,residentiel,0.7678769684503078,1.0129024167806657,1.0085966355381364,0.5572182921934576,0
PDL-000299,15.01404924760602,11.047129523293398,0,731,12,professionnel,0.735786152097167,1.2511707706338349,0.7906156081093002,0.29762701513616474,0
PDL-000300,8.444186046511629,5.150357055144457,0,731,6,residentiel,0.6099293675880243,1.4073643410852714,0.9185081574121959,0.7742198474814368,0
PDL-000301,11.724801641586867,9.103811850006903,0,731,9,residentiel,0.7764576432335079,1.3027557379540964,0.8274839347503707,1.075008779851495,0
PDL-000302,15.846169630642954,9.030965442023442,0,731,9,residentiel,0.5699147271880499,1.7606855145158837,0.8266026122203874,1.452883554083885,0
PDL-000303,31.60106703146375,19.570241469860587,0,731,12,professionnel,0.6192905274488164,2.6334222526219793,0.8831596935805689,0.6264353540196421,0
PDL-000304,14.819124487004105,8.240692203908019,0,731,9,residentiel,0.5560849570522767,1.6465693874449006,0.8116161848294036,1.3587171382701182,0
PDL-000305,382.9084952120383,216.35152248181262,0,731,250,industriel,0.5650214742872351,1.5316339808481532,0.9203004319197094,0.6292941757678515,0
PDL-000306,14.435157318741451,10.487138584685292,0,731,12,residentiel,0.72649977780773,1.2029297765617877,0.9948273994942062,1.323512442303833,0
PDL-000307,30.250670314637485,22.070455270597243,0,731,36,professionnel,0.72958566012066,0.840296397628819,0.9719388121170377,0.5996661235841709,0
PDL-000308,9.364158686730505,6.859090793775057,0,731,6,residentiel,0.7324834000832069,1.5606931144550842,0.8963570561719835,0.8585691350592011,0
PDL-000309,68.78396716826266,46.20683651450695,0,731,36,professionnel,0.671767541431182,1.910665754673963,1.1826434349885568,1.363520693178638,0
PDL-000310,10.92857729138167,6.690606082706507,0,731,6,residentiel,0.6122119928623053,1.8214295485636116,0.8056669921943612,1.0020055689343768,0
PDL-000311,40.342599179206566,27.592524157811244,0,731,36,professionnel,0.6839550430363203,1.1206277549779602,0.9748570907403383,0.7997207934066458,0
PDL-000312,15.273679890560874,7.356123811882571,50,731,36,professionnel,0.4816209233525086,0.4242688858489132,0.7471566404085527,0.30277373418751313,0
PDL-000313,15.423255813953487,13.866375130082421,0,731,9,residentiel,0.8990562885909894,1.7136950904392763,0.901952560944534,1.4141079670880992,0
PDL-000314,44.211792065663474,30.105913034831097,0,731,36,professionnel,0.6809475849818011,1.2281053351573188,0.9955373455000754,0.8764207103171934,0
PDL-000315,12.616839945280438,6.509470782128797,0,731,6,residentiel,0.5159351161115255,2.1028066575467395,0.8261121174067281,1.1567968593216935,0
PDL-000316,29.802065663474693,32.009973124415744,0,731,12,professionnel,1.0740857189522623,2.4835054719562244,0.6628005349490046,0.5907733285027194,0
PDL-000317,55.06166894664843,42.86984466172451,0,731,36,professionnel,0.7785787369297306,1.5294908040735675,0.986815512280952,1.0915003612113272,0
PDL-000318,6.552790697674419,3.369276314918311,0,731,9,residentiel,0.5141742610692671,0.7280878552971576,0.9431283173898701,0.6008039835440496,0
PDL-000319,10.695047879616963,6.209056672150643,0,731,12,residentiel,0.5805543595540235,0.8912539899680803,0.9147145224465201,0.9805940196668672,0
PDL-000320,11.932995896032832,10.631186182286946,0,731,12,residentiel,0.8909067157076056,0.9944163246694027,1.2316214351208536,1.0940974312663052,0
PDL-000321,26.768563611491107,11.93883343649507,0,731,12,professionnel,0.4460020197486433,2.2307136342909257,0.9513046128061554,0.5306395067567128,0
PDL-000322,10.447647058823529,5.954398944045566,0,731,6,residentiel,0.5699272678834222,1.7412745098039215,0.7688393031904481,0.9579106461970699,0
PDL-000323,65.87031463748289,36.73898137728636,0,731,12,professionnel,0.5577471669822628,5.489192886456908,0.8514926012971686,1.3057626765650863,0
PDL-000324,86.13253077975376,46.35568990534039,0,731,12,professionnel,0.5381902689458269,7.177710898312814,0.8765516278561586,1.7074253333882925,0
PDL-000325,14.812517099863202,7.58726369436688,0,731,9,residentiel,0.5122197424796189,1.6458352333181336,0.7790165953323104,1.3581113285169575,0
PDL-000326,44.97767441860465,45.626450146164416,0,731,36,professionnel,1.01442439467905,1.2493798449612403,0.9326204796910967,0.8916029756003375,0
PDL-000327,9.081149110807113,7.42776218026012,0,731,9,residentiel,0.8179319698011166,1.009016567867457,0.7803161084896613,0.8326209110977321,0
PDL-000328,12.997305061559508,12.694529173881799,0,731,12,residentiel,0.9767047179208564,1.083108755129959,0.9665746703465197,1.1916804635761589,0
PDL-000329,10.004090287277702,7.897435136788542,0,731,6,residentiel,0.7894206179678113,1.6673483812129504,0.8990461209591223,0.9172423740718442,0
PDL-000330,7.518372093023256,3.99548127688766,0,731,6,residentiel,0.5314290417463249,1.253062015503876,1.0807230637324952,0.6893349889624724,0
PDL-000331,4.815198358413133,2.6993547798915447,0,731,6,residentiel,0.5605905674010754,0.8025330597355221,0.9529960531036955,0.4414898153722656,0
PDL-000332,16.802229822161422,12.783207331441373,0,731,9,residentiel,0.7608042186508406,1.8669144246846026,0.847529531309539,1.5405415914107965,0
PDL-000333,42.53180574555404,37.60817877049414,0,731,12,professionnel,0.8842365874490392,3.5443171454628364,0.8685206597918684,0.8431179479725524,0
PDL-000334,9.767373461012312,6.673315061778549,0,731,9,residentiel,0.6832251360527902,1.0852637178902569,1.1073050249684526,0.8955385811759983,0
PDL-000335,8.087140902872777,3.866569667347006,0,731,12,residentiel,0.4781133052811647,0.6739284085727314,0.9760197649096441,0.7414835440497691,0
PDL-000336,8.13829001367989,5.093231522905064,0,731,12,residentiel,0.6258355888452859,0.6781908344733242,1.000634937789606,0.7461732390126429,0
PDL-000337,52.18902872777018,12.974698170554166,0,731,12,professionnel,0.24860968841235076,4.349085727314182,1.0148641463676042,1.0345553412633501,0
PDL-000338,10.828317373461012,9.592792973264006,0,731,6,residentiel,0.885898763622764,1.804719562243502,1.121385439700629,0.9928130644190245,0
PDL-000339,13.60268125854993,15.389577203407336,0,731,6,residentiel,1.1313635092150864,2.267113543091655,0.6615717109098406,1.2471854304635759,0
PDL-000340,13.532448700410395,12.068455004159949,0,731,6,residentiel,0.891816054236655,2.2554081167350657,0.8647044566483215,1.2407460365241818,0
PDL-000341,4.082749658002736,2.505033172664016,0,731,9,residentiel,0.6135652152352314,0.45363885088919287,0.83070407623081,0.3743339855508729,0
PDL-000342,11.512982216142271,10.758739034605851,0,731,6,residentiel,0.9344875925823197,1.9188303693570452,0.8005184833653254,1.0555877483443707,0
PDL-000343,18.893461012311903,16.511566014511164,0,731,6,residentiel,0.8739301922369554,3.1489101687186505,0.6795100004712928,1.7322797511539232,0
PDL-000344,10.615499316005472,8.476911389320808,0,731,9,residentiel,0.798540995291647,1.179499924000608,0.905037270015444,0.9733004716034516,0
PDL-000345,41.37708618331054,20.78326531405692,0,731,36,professionnel,0.5022892434228454,1.1493635050919595,0.9106401166834094,0.820227671607922,0
PDL-000346,9.041545827633378,4.936248582972394,0,731,6,residentiel,0.5459518402136392,1.506924304605563,1.1262032738822378,0.8289898153722655,0
PDL-000347,45.64302325581396,27.784004248493062,0,731,36,professionnel,0.6087240122717762,1.2678617571059432,0.7862869890427138,0.9047923414520913,0
PDL-000348,97.68410396716827,73.14550262383389,0,731,36,professionnel,0.7487963717046345,2.7134473324213406,0.9999301701985027,1.936414874530588,0
PDL-000349,63.52357045143639,15.79851280416781,0,731,36,professionnel,0.24870316154923522,1.7645436236510108,1.0047409803778908,1.259242616862169,0
PDL-000350,4.303009575923393,3.034450950976268,0,731,12,residentiel,0.7051927023251158,0.3585841313269494,0.9052931132612407,0.3945288982540638,0
PDL-000351,7.195170998632011,2.9276232946967267,0,731,12,residentiel,0.40688724357674666,0.5995975832193342,1.1047183223742671,0.6597017359020669,0
PDL-000352,10.437414500683994,4.7998477163923186,0,731,9,residentiel,0.4598694165185996,1.1597127222982215,0.9806045851085412,0.9569724563515952,0
PDL-000353,42.81407660738714,23.27098263820305,0,731,36,professionnel,0.543535782672652,1.189279905760754,0.9854375997510614,0.8487134693859841,0
PDL-000354,16.13374829001368,7.958606914106739,0,731,6,residentiel,0.4932893938250471,2.6889580483356137,0.802091475344574,1.4792507023881194,0
PDL-000355,61.4018194254446,28.365364155452987,0,731,36,professionnel,0.461962925868912,1.7056060951512388,0.8590098516377621,1.217182649273564,0
PDL-000356,8.905116279069768,6.465297402297849,0,731,12,residentiel,0.7260205481531586,0.7420930232558139,0.8742414136222978,0.8164810355207706,0
PDL-000357,83.57848153214775,69.48100024530707,0,731,36,professionnel,0.8313264248355816,2.321624487004104,0.7584838292750125,1.656795816890806,0
PDL-000358,15.135499316005472,13.052596828320056,0,731,6,residentiel,0.8623829683978255,2.5225832193342455,0.7854337736522671,1.387724513345374,0
PDL-000359,31.607852257181943,26.294279119648397,0,731,36,professionnel,0.8318907246750309,0.8779958960328318,0.8464849612235913,0.6265698591384297,0
PDL-000360,16.84049247606019,14.533804544979116,0,731,36,professionnel,0.8630272876900615,0.46779145766833863,1.1753245577504572,0.3338330270810871,0
PDL-000361,16.888700410396716,9.85493778365506,0,731,9,residentiel,0.5835225650393053,1.8765222678218574,0.8130807719799857,1.5484697973108565,0
PDL-000362,49.764719562243506,36.45220379713442,0,731,36,professionnel,0.7324908914947591,1.3823533211734307,0.3776996268292206,0.9864976928033254,1
PDL-000363,9.90123119015048,7.317030246813196,0,731,6,residentiel,0.7390020600763278,1.6502051983584132,0.8061261855066096,0.9078115593016255,0
PDL-000364,5.007058823529412,2.074628726141034,0,731,6,residentiel,0.41434079351970843,0.8345098039215686,0.9816189466242488,0.4590808749749146,0
PDL-000365,16.19705882352941,11.605656531597498,0,731,9,residentiel,0.7165286400477846,1.799673202614379,0.8366005253166202,1.4850554384908685,0
PDL-000366,11.091915184678522,3.430197470001905,0,731,12,residentiel,0.3092520464581359,0.9243262653898768,0.993335708851373,1.0169814870559901,0
PDL-000367,12.456183310533515,12.11095051027134,0,731,9,residentiel,0.9722842228911139,1.3840203678370573,0.9036776254391222,1.1420667770419424,0
PDL-000368,33.539110807113545,18.53187886156609,0,731,36,professionnel,0.5525453244167562,0.9316419668642651,0.9826482435719702,0.6648536497530096,0
PDL-000369,5.470752393980848,5.397379918170763,0,731,6,residentiel,0.9865882294561874,0.9117920656634747,0.8062677118377223,0.5015954244431065,0
PDL-000370,11.858823529411763,8.323011242829574,0,731,12,residentiel,0.7018412258338431,0.988235294117647,0.980400233741103,1.0872968091511135,0
PDL-000371,13.852995896032834,11.377687485564065,0,731,12,residentiel,0.8213160222491918,1.1544163246694028,0.7068886815037229,1.2701359622717239,0
PDL-000372,12.48206566347469,11.108417515550624,0,731,6,residentiel,0.8899502546326392,2.0803442772457816,0.869395938588316,1.1444398454746134,0
PDL-000373,63.22801641586867,53.633206594624255,0,731,36,professionnel,0.8482506590411342,1.7563337893296853,0.9612958262682857,1.2533837799843366,0
PDL-000374,66.44805745554035,31.970359698243147,0,731,36,professionnel,0.48113309737661114,1.8457793737650097,1.0151098492485564,1.3172154077783007,0
PDL-000375,17.460889192886455,16.213263635104553,0,731,9,residentiel,0.9285474213827447,1.9400987992096062,0.8512793900830293,1.6009319185229778,0
PDL-000376,7.719876880984952,11.054131756448824,0,731,12,residentiel,1.4319051879799494,0.6433230734154126,0.2882870916145029,0.707810305037126,1
PDL-000377,67.79870041039672,16.60712491365663,0,731,36,professionnel,0.24494754048574624,1.8832972336221312,1.0104446342524698,1.3439895194479217,0
PDL-000378,8.009097127222981,5.597741081105957,0,731,9,residentiel,0.6989228613646341,0.8898996808025534,0.2873512812690665,0.7343279650812762,0
PDL-000379,47.22922024623803,20.418958611080384,0,731,36,professionnel,0.43233740689815486,1.311922784617723,0.992724711977393,0.9362358959451046,0
PDL-000380,11.572407660738714,16.1051763550762,0,731,12,residentiel,1.3916876096333561,0.9643673050615594,0.7555777817000385,1.0610362733293195,0
PDL-000381,14.972407660738714,9.146870350503908,0,731,9,residentiel,0.6109151285326823,1.6636008511931903,0.8239619329410338,1.372771171984748,0
PDL-000382,16.805376196990423,20.540446706922545,0,731,6,residentiel,1.2222545015446316,2.800896032831737,0.9033420224901801,1.5408300722456347,0
PDL-000383,24.898344733242133,21.983071478751558,0,731,36,professionnel,0.8829129692867352,0.6916206870345037,0.9669263596665345,0.4935657198518708,0
PDL-000384,9.776935704514363,4.049846764558923,0,731,12,residentiel,0.41422454713381857,0.8147446420428636,1.006432900335188,0.8964153120610072,0
PDL-000385,11.659056087551301,5.713150157684211,0,731,6,residentiel,0.4900182411665641,1.9431760145918835,0.7850957316565069,1.0689807846678707,0
PDL-000386,9.56781121751026,6.332818747197829,0,731,9,residentiel,0.6618879285168168,1.0630901352789177,0.9813279218128593,0.8772413706602447,0
PDL-000387,4.63749658002736,3.78800741322658,0,731,12,residentiel,0.8168216079211064,0.3864580483356133,1.0644293785310734,0.42519691952638966,0
PDL-000388,7.510068399452804,5.530128549693675,0,731,12,residentiel,0.7363619418029015,0.6258390332877336,0.8366036690396174,0.6885736504113986,0
PDL-000389,113.29470588235293,86.68532153487787,0,731,12,professionnel,0.7651312641642172,9.441225490196077,2.8361406472226314,2.2458674929330575,1
